Episode,TotalReward,MovingAvgReward,EpisodeLength,Loss,MeanQ,Epsilon,ExplorationRate
14031,452.54000000002833,569.1521000000324,3727,0.6658939123153687,16.276756286621094,0.1,0.0
14032,589.8300000000282,568.3226000000324,3863,0.8501660823822021,14.012657165527344,0.1,0.25
14033,678.0300000000384,568.1765000000323,4643,0.19907474517822266,15.523062705993652,0.1,0.0
14034,613.490000000023,568.0186000000323,3447,0.7160388231277466,18.96933364868164,0.1,0.0
14035,586.9300000000325,567.6258000000321,4123,0.4942924678325653,23.460494995117188,0.1,0.25
14036,497.81000000001643,569.3266000000322,2770,0.526538074016571,29.904094696044922,0.1,0.0
14037,448.22000000001964,567.6166000000318,2689,0.2384202778339386,14.132928848266602,0.1,0.0
14038,578.0300000000345,565.7372000000317,4213,0.6276648044586182,16.343181610107422,0.1,0.0
14039,565.060000000037,567.0370000000319,4365,0.7358891367912292,17.488765716552734,0.1,0.25
14040,510.96000000002584,566.7882000000319,3300,0.19161735475063324,13.393537521362305,0.1,0.25
14041,514.2500000000325,564.3294000000317,4316,0.5534142851829529,22.40589141845703,0.1,0.0
14042,614.850000000031,564.6218000000317,3866,0.7108933925628662,21.495372772216797,0.1,0.0
14043,612.2800000000364,565.6315000000317,4358,0.7287814617156982,19.705726623535156,0.1,0.125
14044,405.4900000000213,566.4135000000318,3092,0.526308536529541,24.505834579467773,0.1,0.25
14045,561.7200000000412,564.2432000000316,4729,0.35637879371643066,29.056842803955078,0.1,0.375
14046,585.5400000000271,563.8028000000319,3547,0.38530728220939636,20.17055892944336,0.1,0.5
14047,639.7300000000387,563.8014000000319,4438,0.2945178151130676,21.171226501464844,0.1,0.0
14048,558.1200000000297,566.3839000000322,3739,0.20368114113807678,15.34916877746582,0.1,0.125
14049,500.50000000003536,566.6250000000322,4426,0.8431983590126038,14.565872192382812,0.1,0.125
14050,513.2100000000358,566.3390000000323,4415,1.2171682119369507,20.45488929748535,0.1,0.125
14051,666.5800000000384,567.1235000000322,4398,0.7040753364562988,14.100555419921875,0.1,0.125
14052,664.970000000042,568.9021000000324,4684,0.48283064365386963,20.708913803100586,0.1,0.125
14053,696.3900000000426,569.5475000000324,4822,1.2263615131378174,26.048128128051758,0.1,0.125
14054,434.92000000002747,572.0358000000325,3674,0.7417659163475037,17.50115394592285,0.1,0.125
14055,475.33000000003364,571.7639000000325,4308,0.5159183740615845,18.214969635009766,0.1,0.0
14056,464.49000000002906,571.3613000000327,3847,0.2988293170928955,25.049652099609375,0.1,0.0
14057,567.6700000000326,570.5164000000327,3869,0.646482527256012,25.289167404174805,0.1,0.125
14058,371.67000000001843,570.2542000000326,3114,0.3653337061405182,14.50421142578125,0.1,0.0
14059,684.210000000034,568.0109000000325,3990,0.366732120513916,16.566646575927734,0.1,0.0
14060,454.78000000002055,569.5150000000325,3513,0.606552004814148,20.583332061767578,0.1,0.25
14061,508.33000000003403,567.9058000000324,4698,0.5041569471359253,25.398693084716797,0.1,0.125
14062,474.960000000022,567.9045000000324,3490,0.2211724817752838,25.097991943359375,0.1,0.0
14063,600.7400000000321,566.3159000000321,3897,1.827056884765625,31.204195022583008,0.1,0.0
14064,575.0700000000253,566.2313000000321,3274,2.6287729740142822,21.897438049316406,0.1,0.0
14065,315.6300000000148,566.8924000000321,3208,0.6381270289421082,12.751326560974121,0.1,0.125
14066,447.3900000000246,565.522900000032,3287,0.4933662414550781,16.71688461303711,0.1,0.0
14067,607.220000000032,563.6272000000318,3794,0.7196898460388184,21.33438491821289,0.1,0.0
14068,685.0900000000433,563.5905000000319,4882,1.009838342666626,21.606613159179688,0.1,0.125
14069,542.210000000031,564.8688000000319,3730,1.0517246723175049,19.22894287109375,0.1,0.0
14070,550.7800000000217,564.4091000000318,3618,0.48126229643821716,23.817779541015625,0.1,0.125
14071,466.1900000000244,563.7824000000317,3262,0.9575765132904053,20.731048583984375,0.1,0.0
14072,546.0800000000258,562.8941000000316,3193,1.0337203741073608,21.585346221923828,0.1,0.375
14073,494.47000000002316,561.7688000000313,3494,0.41909706592559814,11.866111755371094,0.1,0.125
14074,522.2000000000293,560.7543000000312,3621,1.039179801940918,15.288722038269043,0.1,0.125
14075,610.4500000000362,560.4376000000311,4381,0.45987632870674133,11.981637001037598,0.1,0.125
14076,525.5900000000302,560.5623000000312,3887,2.648247241973877,17.05451774597168,0.1,0.0
14077,606.4900000000363,561.4569000000313,4392,0.22410568594932556,23.19944190979004,0.1,0.25
14078,563.1400000000363,560.9635000000313,4462,0.9304425120353699,26.668848037719727,0.1,0.25
14079,493.28000000002163,560.9001000000313,3953,0.7132731676101685,24.411191940307617,0.1,0.25
14080,525.1900000000294,559.5461000000312,3732,0.9590368866920471,19.026260375976562,0.1,0.125
14081,541.320000000022,558.9966000000312,2784,0.6301456093788147,20.709732055664062,0.1,0.0
14082,444.4900000000217,559.1968000000311,2962,0.1927434206008911,27.14766502380371,0.1,0.0
14083,351.42000000002497,559.442100000031,3339,0.18519118428230286,12.454329490661621,0.1,0.125
14084,459.4100000000213,557.0488000000311,3375,0.7555842399597168,22.515121459960938,0.1,0.0
14085,636.9100000000336,556.2799000000309,4090,1.20809006690979,24.60155487060547,0.1,0.125
14086,583.620000000036,556.304400000031,4319,2.1768054962158203,27.972518920898438,0.1,0.0
14087,662.5900000000414,557.9027000000311,4902,0.3559955358505249,17.4755802154541,0.1,0.0
14088,632.6800000000376,559.4942000000312,4598,1.499253511428833,8.799421310424805,0.1,0.25
14089,616.7000000000301,559.6972000000313,4086,1.2083052396774292,14.753304481506348,0.1,0.0
14090,670.340000000039,559.9523000000313,4447,0.32278478145599365,29.813806533813477,0.1,0.125
14091,593.3300000000346,560.0102000000314,4163,0.28548964858055115,11.51217269897461,0.1,0.125
14092,581.8500000000411,560.2544000000314,4816,0.3259935975074768,15.44921875,0.1,0.25
14093,673.55000000004,560.0450000000313,4541,0.3090612292289734,18.811668395996094,0.1,0.5
14094,688.0900000000408,560.7410000000314,4652,0.6077677011489868,24.389970779418945,0.1,0.0
14095,676.4600000000355,561.9448000000316,4260,0.49043008685112,15.823166847229004,0.1,0.0
14096,692.6100000000315,562.9967000000314,3825,0.3943813145160675,20.092424392700195,0.1,0.0
14097,646.3800000000344,563.7063000000314,4128,0.45622584223747253,17.430295944213867,0.1,0.25
14098,638.0800000000429,563.3498000000312,4963,0.41751232743263245,19.89634132385254,0.1,0.375
14099,559.3100000000335,563.8572000000314,3965,0.39159780740737915,17.436569213867188,0.1,0.125
14100,583.5900000000349,564.6054000000316,4077,2.240286350250244,10.816059112548828,0.1,0.25
14101,616.0100000000377,563.5814000000315,4610,0.11137617379426956,19.904592514038086,0.1,0.25
14102,517.2200000000291,564.3360000000315,3679,0.47599124908447266,22.574199676513672,0.1,0.125
14103,750.1900000000419,563.7217000000314,4832,0.40034234523773193,27.024639129638672,0.1,0.25
14104,480.52000000002494,565.7495000000315,3239,0.4330058693885803,12.200645446777344,0.1,0.0
14105,567.830000000035,564.6998000000314,4658,0.49424922466278076,25.711326599121094,0.1,0.0
14106,579.7200000000344,564.3759000000315,4379,1.4953693151474,24.441448211669922,0.1,0.0
14107,528.9200000000285,564.7768000000317,3584,0.23191961646080017,24.586135864257812,0.1,0.125
14108,644.2400000000342,563.4307000000316,4057,0.7994817495346069,19.792861938476562,0.1,0.0
14109,576.7600000000288,564.5881000000315,3490,0.44175997376441956,13.924668312072754,0.1,0.125
14110,620.9000000000314,564.3341000000316,3831,0.4956357479095459,15.293992042541504,0.1,0.25
14111,506.21000000002516,564.1426000000316,3150,0.2557440996170044,15.9732666015625,0.1,0.125
14112,494.55000000003014,563.8017000000316,3961,0.40539708733558655,21.13338279724121,0.1,0.125
14113,753.2900000000476,562.9898000000317,5332,0.20752070844173431,23.70051383972168,0.1,0.0
14114,637.0100000000359,564.9089000000316,4580,0.37156447768211365,24.561870574951172,0.1,0.0
14115,687.2000000000342,566.9272000000319,3906,0.48133760690689087,14.369447708129883,0.1,0.125
14116,577.8100000000273,569.403400000032,3325,0.7590470314025879,16.945941925048828,0.1,0.0
14117,603.1700000000261,569.6519000000319,3239,1.1809771060943604,23.16175651550293,0.1,0.25
14118,450.4100000000266,569.5496000000319,3850,0.44509631395339966,21.50480842590332,0.1,0.125
14119,515.5900000000242,569.1450000000318,2882,1.047499418258667,14.6417236328125,0.1,0.25
14120,657.8200000000357,568.6970000000317,4119,1.0420701503753662,20.648193359375,0.1,0.125
14121,492.05000000003645,570.0275000000318,4331,1.127790927886963,15.91769790649414,0.1,0.125
14122,616.3200000000339,568.8001000000318,4179,0.620934247970581,19.932138442993164,0.1,0.25
14123,563.9400000000239,569.2212000000319,3967,0.5798918008804321,17.45208740234375,0.1,0.125
14124,582.260000000031,569.4387000000319,3880,0.6698585152626038,23.86634635925293,0.1,0.0
14125,489.3600000000261,569.3170000000317,3425,0.31095319986343384,28.087581634521484,0.1,0.0
14126,455.5100000000246,567.5666000000317,3395,0.7185876369476318,25.15240478515625,0.1,0.0
14127,490.4200000000261,566.1993000000315,3414,1.1386181116104126,24.508529663085938,0.1,0.0
14128,602.4100000000283,565.3305000000315,3940,0.6703543663024902,14.0023832321167,0.1,0.0
14129,562.3100000000358,563.8136000000312,4245,0.8658638000488281,15.568851470947266,0.1,0.125
14130,639.9600000000453,563.9038000000311,5375,0.5534195303916931,16.805904388427734,0.1,0.25
14131,527.6600000000292,563.6074000000312,3690,0.4428904056549072,13.691293716430664,0.1,0.125
14132,538.4900000000321,564.3586000000314,4022,0.3639429807662964,17.807504653930664,0.1,0.25
14133,485.71000000003073,563.8452000000314,4020,0.9042224287986755,24.145702362060547,0.1,0.0
14134,622.8500000000294,561.9220000000313,4036,0.23813456296920776,19.201309204101562,0.1,0.375
14135,406.9500000000247,562.0156000000314,3246,0.811496376991272,12.921417236328125,0.1,0.0
14136,486.1600000000316,560.2158000000313,4615,0.535060465335846,12.938215255737305,0.1,0.375
14137,587.3100000000304,560.0993000000315,3805,0.2752044200897217,15.58703899383545,0.1,0.125
14138,580.9400000000297,561.4902000000316,3607,0.31498461961746216,21.508258819580078,0.1,0.125
14139,577.4900000000287,561.5193000000315,4007,0.31786465644836426,24.02496337890625,0.1,0.125
14140,526.8300000000264,561.6436000000314,3398,0.5726522207260132,18.68796730041504,0.1,0.375
14141,660.0600000000356,561.8023000000314,4330,0.344754159450531,18.448619842529297,0.1,0.125
14142,688.3100000000362,563.2604000000315,4300,0.4239274859428406,21.287858963012695,0.1,0.0
14143,576.9700000000264,563.9950000000314,3459,11.65401554107666,20.900802612304688,0.1,0.125
14144,536.0100000000303,563.6419000000313,3625,0.621068000793457,20.207748413085938,0.1,0.0
14145,496.00000000002655,564.9471000000315,3551,0.237894207239151,18.166105270385742,0.1,0.25
14146,580.6400000000284,564.2899000000314,3737,0.37008944153785706,17.132463455200195,0.1,0.0
14147,605.9900000000356,564.2409000000314,4282,2.0586652755737305,15.388425827026367,0.1,0.125
14148,607.95000000003,563.9035000000314,3861,10.092268943786621,19.233104705810547,0.1,0.125
14149,629.2200000000317,564.4018000000315,3979,0.9798856973648071,15.147552490234375,0.1,0.0
14150,522.820000000037,565.6890000000313,4449,1.0674799680709839,23.382278442382812,0.1,0.125
14151,530.8400000000304,565.7851000000313,3817,0.33158379793167114,17.680082321166992,0.1,0.125
14152,580.3500000000292,564.4277000000312,3696,0.7198564410209656,23.095237731933594,0.1,0.375
14153,593.8600000000284,563.581500000031,3555,0.8693121671676636,16.838088989257812,0.1,0.0
14154,542.2300000000264,562.5562000000309,3448,0.8484550714492798,17.94076919555664,0.1,0.0
14155,523.7600000000369,563.629300000031,4580,0.4699127972126007,16.734615325927734,0.1,0.125
14156,628.8000000000347,564.113600000031,4191,2.0878746509552,17.22793960571289,0.1,0.125
14157,624.9700000000411,565.7567000000311,4609,0.36187663674354553,16.750205993652344,0.1,0.375
14158,712.480000000044,566.329700000031,5048,0.5352431535720825,18.547893524169922,0.1,0.0
14159,691.2100000000286,569.7378000000314,4200,0.4782641530036926,23.054790496826172,0.1,0.25
14160,628.5200000000367,569.8078000000313,4544,1.2403271198272705,26.05265235900879,0.1,0.0
14161,525.9300000000248,571.5452000000314,3303,0.6282941102981567,21.48154640197754,0.1,0.125
14162,595.9600000000371,571.7212000000313,4315,1.3698618412017822,15.332633972167969,0.1,0.125
14163,602.6900000000339,572.9312000000315,4192,0.4235077500343323,17.941516876220703,0.1,0.0
14164,432.9700000000179,572.9507000000315,3384,0.3737576901912689,22.853351593017578,0.1,0.125
14165,516.7600000000274,571.5297000000314,3510,0.3279575705528259,15.051229476928711,0.1,0.125
14166,568.690000000031,573.5410000000315,3792,0.5948262214660645,17.075897216796875,0.1,0.0
14167,553.610000000026,574.7540000000316,3310,0.29458656907081604,15.356679916381836,0.1,0.0
14168,681.0600000000367,574.2179000000317,4460,0.23664410412311554,17.813493728637695,0.1,0.125
14169,421.34000000002516,574.1776000000315,3312,0.9748790264129639,21.547592163085938,0.1,0.25
14170,597.1900000000395,572.9689000000315,4722,20.850494384765625,21.44322967529297,0.1,0.25
14171,684.9800000000329,573.4330000000317,3943,0.5605822801589966,21.721656799316406,0.1,0.125
14172,444.31000000001404,575.6209000000317,2855,0.6609684228897095,22.631990432739258,0.1,0.25
14173,755.130000000046,574.6032000000316,5378,18.277666091918945,12.949372291564941,0.1,0.0
14174,489.08000000002846,577.2098000000318,3753,0.5191526412963867,10.570076942443848,0.1,0.125
14175,535.2400000000305,576.8786000000318,3827,0.33434295654296875,18.69753646850586,0.1,0.0
14176,558.5900000000279,576.1265000000317,3417,0.9146583676338196,17.991195678710938,0.1,0.25
14177,733.2900000000437,576.4565000000317,4987,0.4922456741333008,14.839395523071289,0.1,0.0
14178,589.6000000000361,577.7245000000319,4206,0.7947851419448853,18.169052124023438,0.1,0.25
14179,537.8700000000294,577.9891000000317,4014,0.2984328866004944,23.504657745361328,0.1,0.125
14180,663.5600000000471,578.4350000000319,5595,0.7850406765937805,24.609222412109375,0.1,0.0
14181,621.1600000000291,579.8187000000322,3695,0.3009350299835205,18.950042724609375,0.1,0.25
14182,564.3400000000296,580.6171000000322,3917,0.22549791634082794,22.330726623535156,0.1,0.125
14183,481.9700000000255,581.8156000000323,3444,0.9753884673118591,25.0228214263916,0.1,0.0
14184,452.32000000001767,583.1211000000324,2964,0.2760768532752991,14.983946800231934,0.1,0.125
14185,648.8200000000311,583.0502000000323,4104,0.5394653677940369,17.23061752319336,0.1,0.0
14186,570.5600000000342,583.1693000000321,4130,0.9172366857528687,15.73654556274414,0.1,0.0
14187,584.3600000000288,583.0387000000321,3600,0.3823772072792053,24.145225524902344,0.1,0.0
14188,612.1000000000361,582.256400000032,4451,0.5605267286300659,27.25615692138672,0.1,0.25
14189,646.8800000000363,582.050600000032,4373,0.452659010887146,18.862409591674805,0.1,0.375
14190,628.630000000036,582.352400000032,4338,0.321371853351593,19.702661514282227,0.1,0.0
14191,575.7700000000353,581.935300000032,4314,0.36166301369667053,25.879465103149414,0.1,0.0
14192,552.3200000000346,581.759700000032,4244,0.6337690949440002,17.76585578918457,0.1,0.375
14193,600.2500000000211,581.4644000000319,3271,0.6041834354400635,19.020954132080078,0.1,0.0
14194,595.0400000000267,580.7314000000318,3507,0.7095168828964233,21.663509368896484,0.1,0.0
14195,544.1300000000351,579.8009000000317,4123,0.36072999238967896,22.876834869384766,0.1,0.125
14196,756.9200000000419,578.4776000000317,4899,0.3501782715320587,27.77943992614746,0.1,0.125
14197,539.2900000000328,579.1207000000318,4057,0.7715456485748291,14.603209495544434,0.1,0.0
14198,491.23000000002384,578.0498000000317,3208,0.3405042886734009,18.999217987060547,0.1,0.0
14199,668.3500000000372,576.5813000000315,4346,2.413565158843994,13.639761924743652,0.1,0.0
14200,662.6000000000299,577.6717000000316,3571,0.5724384784698486,18.0552978515625,0.1,0.125
14201,564.3600000000309,578.4618000000315,4145,0.48315194249153137,18.345619201660156,0.1,0.0
14202,463.3700000000285,577.9453000000315,3794,0.3760930299758911,24.65978240966797,0.1,0.0
14203,617.5100000000357,577.4068000000315,4325,0.5341085195541382,25.448896408081055,0.1,0.0
14204,581.0100000000308,576.0800000000314,3785,1.0864498615264893,23.01220703125,0.1,0.0
14205,428.4800000000281,577.0849000000314,3743,0.3003089427947998,17.640920639038086,0.1,0.25
14206,562.0100000000369,575.6914000000314,4460,1.401951789855957,16.311189651489258,0.1,0.125
14207,529.0300000000266,575.5143000000314,3378,1.002289056777954,13.933038711547852,0.1,0.125
14208,505.6000000000248,575.5154000000314,3211,1.4353461265563965,17.591106414794922,0.1,0.125
14209,479.8100000000237,574.1290000000313,3340,0.662990391254425,17.862361907958984,0.1,0.125
14210,611.7300000000363,573.1595000000314,4293,1.881479024887085,21.162866592407227,0.1,0.125
14211,581.2200000000385,573.0678000000314,4509,0.5590636730194092,18.9583683013916,0.1,0.0
14212,470.9300000000314,573.8179000000315,4228,0.4619336724281311,14.976366996765137,0.1,0.125
14213,610.8100000000298,573.5817000000314,3720,0.9572110176086426,21.19983673095703,0.1,0.375
14214,361.4700000000117,572.1569000000312,2829,0.49078452587127686,22.50856590270996,0.1,0.0
14215,586.7200000000371,569.401500000031,4534,0.496004581451416,12.030795097351074,0.1,0.0
14216,579.2700000000342,568.3967000000309,4029,0.510173499584198,15.047555923461914,0.1,0.125
14217,572.6600000000316,568.411300000031,3885,0.8548563718795776,17.83449935913086,0.1,0.25
14218,495.72000000002066,568.1062000000311,2819,0.5734302997589111,17.16963768005371,0.1,0.25
14219,472.0900000000254,568.5593000000312,3502,0.5780355930328369,20.04249382019043,0.1,0.25
14220,682.9200000000358,568.1243000000311,4319,0.5511038303375244,24.192134857177734,0.1,0.125
14221,420.9800000000257,568.3753000000311,3478,1.4637936353683472,26.95701789855957,0.1,0.0
14222,597.8700000000359,567.6646000000311,4349,1.481795072555542,12.992624282836914,0.1,0.0
14223,582.1200000000246,567.480100000031,3379,0.5627044439315796,19.035930633544922,0.1,0.125
14224,628.2200000000327,567.6619000000311,3899,0.5041220188140869,16.49144172668457,0.1,0.0
14225,664.2300000000332,568.1215000000311,4163,0.6856999397277832,15.02622127532959,0.1,0.125
14226,532.790000000032,569.8702000000311,4007,0.8691563010215759,19.782148361206055,0.1,0.125
14227,555.0800000000339,570.6430000000312,3993,0.5305569171905518,22.516511917114258,0.1,0.125
14228,466.0500000000322,571.2896000000312,4516,1.0265381336212158,26.33943748474121,0.1,0.0
14229,564.0800000000313,569.9260000000313,3868,0.654278576374054,13.914384841918945,0.1,0.125
14230,350.50000000002336,569.9437000000312,3781,0.7457849979400635,16.212491989135742,0.1,0.125
14231,443.0500000000205,567.049100000031,3351,0.8692926168441772,21.49645233154297,0.1,0.25
14232,688.2400000000397,566.2030000000309,4622,0.7616558074951172,10.16163158416748,0.1,0.125
14233,518.0400000000252,567.7005000000311,3307,3.064098358154297,21.987476348876953,0.1,0.125
14234,463.77000000002386,568.0238000000309,3394,0.3150385618209839,25.251245498657227,0.1,0.125
14235,502.03000000002544,566.4330000000309,3408,0.610282301902771,25.030269622802734,0.1,0.125
14236,617.2000000000332,567.383800000031,4121,0.33286213874816895,17.167701721191406,0.1,0.125
14237,566.6900000000254,568.694200000031,3352,2.076076030731201,20.348228454589844,0.1,0.125
14238,617.9500000000356,568.488000000031,4201,0.39149367809295654,18.06543731689453,0.1,0.125
14239,564.0400000000247,568.858100000031,3872,1.1555705070495605,18.260883331298828,0.1,0.0
14240,689.0900000000321,568.723600000031,3622,0.4173252582550049,18.847251892089844,0.1,0.25
14241,588.3800000000334,570.346200000031,4088,1.312044620513916,21.80196762084961,0.1,0.0
14242,588.9700000000363,569.6294000000311,4379,0.2349371761083603,19.326309204101562,0.1,0.125
14243,692.0300000000328,568.636000000031,3923,0.4841501712799072,15.992059707641602,0.1,0.125
14244,619.9600000000408,569.7866000000311,4805,1.0188862085342407,20.52536964416504,0.1,0.125
14245,486.7900000000282,570.6261000000312,3692,0.8205827474594116,19.757667541503906,0.1,0.25
14246,546.4000000000372,570.5340000000313,4306,0.31670695543289185,15.231437683105469,0.1,0.0
14247,735.9900000000447,570.1916000000314,5207,1.1411715745925903,23.19835662841797,0.1,0.125
14248,579.140000000033,571.4916000000314,4142,0.41828879714012146,17.16107940673828,0.1,0.25
14249,649.5100000000399,571.2035000000315,4790,0.42295563220977783,20.30066680908203,0.1,0.0
14250,709.5100000000369,571.4064000000315,4170,1.2264997959136963,16.10167694091797,0.1,0.125
14251,655.2600000000425,573.2733000000314,4985,1.032199501991272,17.673545837402344,0.1,0.375
14252,651.0000000000366,574.5175000000315,4376,1.2120869159698486,20.583019256591797,0.1,0.0
14253,484.0300000000311,575.2240000000317,4043,0.3427044153213501,19.94508934020996,0.1,0.25
14254,664.2500000000382,574.1257000000317,4221,0.34778594970703125,10.168611526489258,0.1,0.0
14255,618.9800000000366,575.3459000000317,4548,0.6061652898788452,15.388662338256836,0.1,0.125
14256,630.0200000000368,576.2981000000318,4239,0.36735790967941284,20.852420806884766,0.1,0.25
14257,627.610000000034,576.3103000000318,4205,0.28975698351860046,21.935993194580078,0.1,0.125
14258,606.470000000033,576.3367000000318,3929,0.446692556142807,19.38641357421875,0.1,0.125
14259,536.250000000031,575.2766000000316,3966,0.9604239463806152,20.102317810058594,0.1,0.0
14260,734.6300000000399,573.7270000000316,4778,1.8175593614578247,25.952377319335938,0.1,0.125
14261,588.9800000000437,574.7881000000317,5123,0.23713186383247375,22.82061004638672,0.1,0.125
14262,534.0300000000238,575.4186000000319,3133,0.9350488185882568,10.832453727722168,0.1,0.125
14263,616.6800000000356,574.7993000000317,4193,0.5444959402084351,19.231075286865234,0.1,0.125
14264,628.0400000000241,574.9392000000317,3932,3.2978873252868652,19.36468505859375,0.1,0.25
14265,667.2800000000415,576.8899000000318,4953,3.466606616973877,13.700275421142578,0.1,0.0
14266,501.88000000002705,578.3951000000319,3563,0.767520010471344,19.421127319335938,0.1,0.0
14267,604.9000000000394,577.7270000000319,4636,1.2916920185089111,21.68805694580078,0.1,0.125
14268,592.9800000000369,578.239900000032,4413,0.2826700210571289,23.470623016357422,0.1,0.0
14269,315.7000000000176,577.3591000000321,2521,0.5084232687950134,27.619394302368164,0.1,0.0
14270,386.9100000000251,576.302700000032,3325,0.5275555849075317,26.065589904785156,0.1,0.0
14271,577.480000000022,574.1999000000319,3168,0.3034316599369049,19.93164825439453,0.1,0.0
14272,345.0700000000151,573.1249000000317,3014,1.6210708618164062,14.88995361328125,0.1,0.0
14273,640.6800000000374,572.1325000000318,4333,0.5723875761032104,21.57196044921875,0.1,0.125
14274,509.4100000000284,570.9880000000317,3580,2.815885066986084,15.265254020690918,0.1,0.0
14275,532.2300000000246,571.1913000000317,3308,0.9394108057022095,17.152067184448242,0.1,0.125
14276,502.72000000002527,571.1612000000315,3394,0.4657703638076782,20.37164306640625,0.1,0.125
14277,578.6500000000393,570.6025000000315,4591,1.397979974746704,24.704174041748047,0.1,0.0
14278,600.2700000000342,569.0561000000314,4349,0.8854844570159912,29.86565399169922,0.1,0.0
14279,645.4200000000319,569.1628000000314,3849,0.2813657522201538,23.414743423461914,0.1,0.125
14280,355.9800000000152,570.2383000000315,2693,0.459702730178833,17.319103240966797,0.1,0.125
14281,549.7100000000243,567.1625000000313,3830,1.0787795782089233,10.533368110656738,0.1,0.0
14282,549.610000000042,566.4480000000311,4830,0.6198557615280151,15.414228439331055,0.1,0.125
14283,660.6200000000345,566.3007000000314,3999,0.35682588815689087,15.899890899658203,0.1,0.0
14284,583.090000000034,568.0872000000314,4077,0.441864550113678,20.226932525634766,0.1,0.0
14285,552.6100000000336,569.3949000000315,4050,0.5538101196289062,19.947887420654297,0.1,0.125
14286,410.48000000002406,568.4328000000316,3198,0.25705161690711975,20.5505428314209,0.1,0.0
14287,583.6800000000455,566.8320000000315,5308,0.9784841537475586,24.372583389282227,0.1,0.0
14288,589.9400000000323,566.8252000000317,3877,0.5817406177520752,21.736976623535156,0.1,0.0
14289,504.7500000000289,566.6036000000316,3501,0.4551849365234375,14.255441665649414,0.1,0.0
14290,484.83000000002704,565.1823000000317,3703,0.7796435356140137,16.602758407592773,0.1,0.0
14291,704.4800000000416,563.7443000000314,4688,0.5429872870445251,19.52920150756836,0.1,0.25
14292,630.3400000000429,565.0314000000315,4737,0.5718384981155396,22.54917335510254,0.1,0.125
14293,664.8200000000404,565.8116000000315,4704,0.6451963782310486,22.813833236694336,0.1,0.0
14294,634.5000000000396,566.4573000000318,4376,14.87717056274414,23.084354400634766,0.1,0.125
14295,641.6500000000336,566.851900000032,4141,0.5266963243484497,24.825828552246094,0.1,0.125
14296,666.3300000000354,567.8271000000318,4223,0.739967405796051,20.863725662231445,0.1,0.0
14297,407.52000000001897,566.9212000000318,2659,2.9424808025360107,18.80467987060547,0.1,0.0
14298,521.2800000000337,565.6035000000317,4168,1.2627947330474854,17.65005111694336,0.1,0.0
14299,577.3200000000429,565.9040000000318,4714,0.37392765283584595,20.917156219482422,0.1,0.0
14300,573.8100000000312,564.9937000000319,3900,0.5783863067626953,25.67487335205078,0.1,0.375
14301,651.9100000000363,564.105800000032,4340,0.2579672336578369,27.194202423095703,0.1,0.0
14302,541.1200000000348,564.981300000032,4264,0.43744373321533203,21.024545669555664,0.1,0.0
14303,664.1700000000376,565.758800000032,4504,0.4375801682472229,13.66176700592041,0.1,0.125
14304,699.7400000000403,566.225400000032,4702,0.5000526905059814,22.598207473754883,0.1,0.25
14305,658.7600000000252,567.4127000000321,3650,0.2160857915878296,26.108375549316406,0.1,0.125
14306,403.0800000000233,569.715500000032,3218,0.4844808280467987,14.255813598632812,0.1,0.0
14307,566.6100000000351,568.1262000000319,4150,0.9244815707206726,17.240623474121094,0.1,0.25
14308,721.31000000004,568.502000000032,4590,0.37527042627334595,16.345617294311523,0.1,0.125
14309,639.8500000000424,570.6591000000321,4896,1.1623886823654175,13.569523811340332,0.1,0.0
14310,693.3700000000421,572.2595000000324,4799,0.2513590455055237,16.923337936401367,0.1,0.125
14311,603.4100000000379,573.0759000000324,4375,1.1005349159240723,14.89382553100586,0.1,0.25
14312,624.9800000000312,573.2978000000325,3798,0.5657225847244263,15.104007720947266,0.1,0.125
14313,573.4300000000377,574.8383000000324,4703,4.648837089538574,21.43271255493164,0.1,0.125
14314,655.4800000000374,574.4645000000324,4363,0.46001309156417847,16.806373596191406,0.1,0.125
14315,498.5600000000268,577.4046000000327,3445,0.43465638160705566,16.230934143066406,0.1,0.0
14316,577.7600000000298,576.5230000000327,4180,1.0979987382888794,20.572891235351562,0.1,0.125
14317,631.9700000000331,576.5079000000326,3809,0.6846723556518555,22.741640090942383,0.1,0.25
14318,604.2600000000435,577.1010000000326,5090,0.9769803285598755,16.34829330444336,0.1,0.375
14319,542.3100000000311,578.1864000000329,3875,1.1994909048080444,20.876033782958984,0.1,0.25
14320,639.2900000000332,578.888600000033,3882,0.9614853858947754,20.678714752197266,0.1,0.375
14321,580.4700000000257,578.4523000000329,3274,1.3196372985839844,22.047405242919922,0.1,0.0
14322,609.2300000000268,580.047200000033,3833,1.2424991130828857,11.300735473632812,0.1,0.125
14323,607.9000000000411,580.1608000000327,4826,0.4566366970539093,13.606700897216797,0.1,0.0
14324,652.1300000000368,580.4186000000328,4428,0.5290805101394653,18.54331398010254,0.1,0.0
14325,568.3700000000422,580.6577000000328,4859,0.4771071672439575,22.567716598510742,0.1,0.125
14326,661.4200000000326,579.6991000000329,3744,0.23930689692497253,21.717529296875,0.1,0.0
14327,565.2600000000436,580.985400000033,4980,0.21287330985069275,15.865897178649902,0.1,0.125
14328,729.1100000000387,581.0872000000331,4425,0.27767670154571533,19.995569229125977,0.1,0.0
14329,635.7900000000351,583.7178000000332,4272,2.5493969917297363,28.639488220214844,0.1,0.0
